occurred_at,status,title,show,author,published,duration,played_up_to,starred,url,podcast_uuid,episode_uuid
"2024-12-06 00:40:18",in-progress,,,,,4062,4062,,,,89c6a206-b150-44b6-8f3c-e6bb40bb8206
"2024-12-06 01:54:08",in-progress,,,,,4426,4426,,,,ab21776c-1b08-4998-ad98-37feb4499e8f
"2024-12-06 01:57:03",in-progress,,,,,1407,165,,,,ab449c0b-6e46-4055-a0a8-9e078bc70ff2
"2024-12-09 19:56:34",in-progress,"122,667 miles","Lateral with Tom Scott","Tom Scott and David Bodycombe","2024-03-08 15:15:00",2626,2626,,https://traffic.megaphone.fm/PAD4990067934.mp3?updated=1709694922,7073c8a0-29b8-013b-ef68-0acc26574db2,3a5b02a7-fd17-4556-a322-77ba13dfb53b
"2025-01-06 09:24:11",played,"Gutenberg on High-stakes Sites and Core Roadmaps with Fabian Kägy",,,"2024-12-04 14:42:24",2395,2395,,https://webmasters.fm/podcast-download/125/gutenberg-on-high-stakes-sites-and-core-roadmaps-with-fabian-kagy.mp3,2bb75a00-8b5c-013d-f775-0e51c9cdac59,cb4f673a-d2f3-414c-ae2b-6fecbd16b996
"2025-01-06 09:24:11",in-progress,"Our 2024 F1 Driver Ratings: P12–P1","P1 with Matt and Tommy",Stak,"2024-12-23 05:00:25",2456,2456,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/6760315564b31a647986c32e/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,a3b09569-419c-48d6-81f7-1f6fb931cf41
"2025-02-11 18:03:46",played,"No Such Thing As Radioactive Jenga","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-09-13 00:05:01",3294,3294,,https://c10.patreonusercontent.com/4/patreon-media/p/post/111920541/3e436744f02d4dfab56caa374ed3bbb9/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=lBS7L-5uNfYDQ17mL1GZsEx9_bPi_FyR2_j_5Uija7U%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,cc325e85-b4ba-4169-b113-379de96a27cc
"2025-02-11 18:03:50",played,,,,,1614,39,,,,ef6f7431-862b-48c7-a22d-381ecd575437
"2025-02-11 18:03:51",played,,,,,,16,,,,0359f0ef-3d3c-4e46-b087-48bbb701ea83
"2025-02-11 18:03:58",played,"Nothing 2a See Here!","Waveform: The MKBHD Podcast",MKBHD,"2024-02-16 09:01:00",5369,3727,,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pscrb.fm/rss/p/mgln.ai/e/257/traffic.megaphone.fm/VMP4424307903.mp3?updated=1708050929,7d9a4610-9673-0137-4052-0acc26574db2,12a6e0f6-c623-47c1-b4ee-2db949dedf0b
"2025-02-11 18:04:01",in-progress,,,,,4380,3895,,,,2580f036-e2e9-4c84-9a62-ba188a45e67a
"2025-02-11 18:05:49",played,,,,,3577,3577,,,,1145172a-07e6-4789-a5ba-9ccb6faf9b9f
"2025-02-11 18:05:49",played,"Our 2024 Mexico City GP predictions","P1 with Matt and Tommy",Stak,"2024-10-24 16:02:44",1256,1256,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/671a6fc3af78fefdd115e58d/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,119edf5d-fe07-4b29-83ee-90c10088aaa8
"2025-02-11 18:05:49",played,"Hungarian GP Driver Ratings: F1-to-10","P1 with Matt and Tommy",Stak,"2024-07-23 22:33:34",2864,2864,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/66a021aeb8ba2ed908345370/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,25f3dfb8-4661-4418-9315-3dd3f52b4e19
"2025-02-11 18:05:49",played,"Our predictions for the 2025 F1 grid","P1 with Matt and Tommy",Stak,"2024-06-14 13:00:05",2163,2163,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/666b0dd2fc8fc300123b58b6/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,5d58e997-432e-4481-b28c-8f44d34c1cb7
"2025-02-11 18:05:49",played,"US GP Race Review","P1 with Matt and Tommy",Stak,"2024-10-21 00:03:40",3048,3048,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/67158c4dbcdb5585a34dfae6/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,7c5abdbd-0c21-446c-bd44-77546b74b4d7
"2025-02-11 18:05:49",played,,,,,2720,2720,,,,98dfd6c0-5fd3-4acb-a4f8-c499affca452
"2025-02-11 18:05:49",played,"Introducing: Football Ramble | Euro 2024 Preview","P1 with Matt and Tommy",Stak,"2024-06-14 05:00:31",3090,3090,,https://sphinx.acast.com/p/open/s/63e24225436c36001119fc66/e/666b2052fc8fc300123d87ab/media.mp3,b5dfd840-8a8f-013b-f2f5-0acc26574db2,f6672e5e-9c05-4b75-93d4-36c8184d9823
"2025-03-19 03:14:18",played,,,,,1787,1787,,,,0b5cbe22-4904-4316-aada-a7221d4c35a5
"2025-03-19 03:14:18",played,"Navigating Accessibility Challenges in Web Development","General Musings with Kevin Powell","Kevin Powell","2025-02-07 15:00:00",886,886,,https://api.riverside.com/hosting-analytics/media/293c3fdf155af0b1e97866a2eaf594cc153c3c4c3a9bdcd5472e54073c0c7523/eyJlcGlzb2RlSWQiOiI2OTY4OGJhZS1mOThmLTQzYmYtOWQzYy04MzQ2NDRmMjEwY2QiLCJwb2RjYXN0SWQiOiI0YWZmNWZjOC04MDNjLTQ5MWUtOWVmZC1jMjg0YzkzODdkYTkiLCJhY2NvdW50SWQiOiI2MDkzNDdiMTc2MjEyNjAwMDNlZTkzMWYiLCJwYXRoIjoibWVkaWEvaW1wb3J0cy9wb2RjYXN0cy80YWZmNWZjOC04MDNjLTQ5MWUtOWVmZC1jMjg0YzkzODdkYTkvZXBpc29kZXMvNjk2ODhiYWUtZjk4Zi00M2JmLTlkM2MtODM0NjQ0ZjIxMGNkL2ZmMmIxMjIzLTAzZWQtNDhmMS1hN2YzLTM3ZjgwNmRhOWE0MS5tcDMifQ==.mp3,06871000-1fff-013c-f628-0acc26574db2,13cdead0-fc0f-48ff-9d3f-a557baf979dc
"2025-03-19 03:14:18",played,,,,,,800,,,,5f218440-b8c4-4457-ae3e-a3f7f50cf324
"2025-03-19 03:14:18",played,"Teaching Front-end, making sense of CSS, and more with Josh Comeau","General Musings with Kevin Powell","Kevin Powell","2025-02-14 14:00:00",2976,2976,,https://api.riverside.com/hosting-analytics/media/d25185bbc1bfcce03360e13c4474694127fd005c3021fd27bf6c879cf6104abb/eyJlcGlzb2RlSWQiOiJlODc2NGI1My04M2JiLTQ3N2UtODIzZi00NmZlYWRhYjIyYjAiLCJwb2RjYXN0SWQiOiI0YWZmNWZjOC04MDNjLTQ5MWUtOWVmZC1jMjg0YzkzODdkYTkiLCJhY2NvdW50SWQiOiI2MDkzNDdiMTc2MjEyNjAwMDNlZTkzMWYiLCJwYXRoIjoibWVkaWEvaW1wb3J0cy9wb2RjYXN0cy80YWZmNWZjOC04MDNjLTQ5MWUtOWVmZC1jMjg0YzkzODdkYTkvZXBpc29kZXMvZTg3NjRiNTMtODNiYi00NzdlLTgyM2YtNDZmZWFkYWIyMmIwLzM3NThlYzFkLTc0ZmMtNDk2NC1iMjlhLTc0NzcyMDI4NzE0My5tcDMifQ==.mp3,06871000-1fff-013c-f628-0acc26574db2,956c88fb-7844-4727-a455-8ce3ae0033a4
"2025-03-19 03:14:18",played,,,,,,791,,,,dc27bb15-c7fb-4042-9700-a937d0bea2ee
"2025-03-19 03:14:18",played,"Bonus: Drop Us A Line - July 2024","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-07-23 00:05:00",1878,1878,,https://c10.patreonusercontent.com/4/patreon-media/p/post/108612477/751af308ff6d44d2bf7fd690ae505c30/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=LbNC7dDetShK8VyDM7czKLWitXlktm7W_r2ENWxfK4A%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,13e6764b-0980-49e2-ba63-a347eb0e47d9
"2025-03-19 03:14:18",played,"Bonus - Fish Breakfast Club - Episode 1","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-11-26 00:01:01",1787,1787,,https://c10.patreonusercontent.com/4/patreon-media/p/post/116681174/6f417ac4968a45daab68b1062f7f67d7/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=R2JrGgT1tbCNkbarTf-HQOW_gg3JR0XovBA6biRM4fM%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,18fe4675-adcd-49b7-9757-a83d046934b2
"2025-03-19 03:14:18",played,"541. No Such Thing As A Sycamore In A Silver Coat","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-07-26 00:05:00",3362,3362,,https://c10.patreonusercontent.com/4/patreon-media/p/post/108805100/5edcac14428541d3bd7e2ec35f7f45d8/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=SlVmAEGYCdtdVDCNDIh6ruJgyvfVxud2mJ94G5g7YzA%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,2a4ed716-8822-460f-a337-c52044773ea8
"2025-03-19 03:14:18",played,"555. No Such Thing As Catherine Of Croydon","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-11-01 00:01:00",3072,3072,,https://c10.patreonusercontent.com/4/patreon-media/p/post/114955107/46a32f03850a4d61a38855eb03b5c89d/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=-JVYOCr4cwRLLPweK-BCkHRbw8Az_G2drc9_ez0wuCY%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,33184917-4e1e-4442-9aea-3405f07ce3d9
"2025-03-19 03:14:18",played,"564. No Such Thing As Water Floating On Water","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2025-01-03 00:01:00",2757,2757,,https://c10.patreonusercontent.com/4/patreon-media/p/post/118291576/3ae6442ae83d4ccbbbdc8df168f97e6c/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=eu0a9Gz6NBh-eLjcPSzCPAO8IKBL6bPIKm1Fnl_cwX0%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,3c2aff19-6ad7-4a7c-a78a-314ab4c94317
"2025-03-19 03:14:18",played,"558. No Such Thing As A Boomerang Shaped Spaceship","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2024-11-22 00:05:00",2889,2889,,https://c10.patreonusercontent.com/4/patreon-media/p/post/116443336/d48da6cda0e84efaa16c9ffffa39d852/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=qr2S9LWlIFCQKIgG98hV0Z0qRJXbiH4DcXP6m26UkH8%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,5b8f5c41-e45c-4362-83a2-80988879922c
"2025-03-19 03:14:18",played,"574. No Such Thing As Pyramids in Johannesburg","No Such Thing As A Fish - Club Fish (via Patreon)","No Such Thing As A Fish","2025-03-14 00:01:01",3527,3527,,https://c10.patreonusercontent.com/4/patreon-media/p/post/124280146/18d1d7ff390f45c1aaf059cba64c1c76/eyJhIjoxLCJpc19hdWRpbyI6MSwicCI6MX0%3D/1.mp3?token-hash=L0XXKzs9-jkMgZ9hW7AlivFHWq5Oo7_ImNBWGcSRIsg%3D&token-time=1755043200,161a2a80-1b72-013c-f610-0acc26574db2,a2e2d760-f39d-45d4-b822-41629dabeb2c
"2025-03-19 03:14:18",played,"We Discovered a Better Way to Sit | Ear Biscuits","Ear Biscuits with Rhett & Link",Mythical,"2024-07-22 09:00:00",2046,2046,,https://pdst.fm/e/tracking.swap.fm/track/v9Uiw3bGr54f6BVZKSyc/pscrb.fm/rss/p/serve.castfire.com/audio/8280327/8280327_2026-04-17-210527.192.mp3?rssID=6345,6435f950-1afc-0131-6ed5-723c91aeae46,ac7e9bc4-d1a4-4b8e-b616-24a19e0b62b5
